source,approach,n_features,split,accuracy,f1_score
multivariate_ranked_features,mrmr_mean,90,test,0.6323529411764706,0.6303544248749728
multivariate_ranked_features,mrmr_mean,91,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,91,val,0.6891891891891891,0.6886775196634352
multivariate_ranked_features,mrmr_mean,91,test,0.5955882352941176,0.5929251700680273
multivariate_ranked_features,mrmr_mean,92,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,92,val,0.668918918918919,0.6687828271294816
multivariate_ranked_features,mrmr_mean,92,test,0.6323529411764706,0.6316359696641387
multivariate_ranked_features,mrmr_mean,93,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,93,val,0.6418918918918919,0.6414827003062298
multivariate_ranked_features,mrmr_mean,93,test,0.6176470588235294,0.6155686018699718
multivariate_ranked_features,mrmr_mean,94,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,94,val,0.668918918918919,0.6687828271294816
multivariate_ranked_features,mrmr_mean,94,test,0.625,0.6233505294596796
multivariate_ranked_features,mrmr_mean,95,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,95,val,0.6756756756756757,0.6754385964912281
multivariate_ranked_features,mrmr_mean,95,test,0.6102941176470589,0.6085799619875102
multivariate_ranked_features,mrmr_mean,96,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,96,val,0.6756756756756757,0.6751417596488019
multivariate_ranked_features,mrmr_mean,96,test,0.6176470588235294,0.6173160173160173
multivariate_ranked_features,mrmr_mean,97,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,97,val,0.668918918918919,0.6687828271294816
multivariate_ranked_features,mrmr_mean,97,test,0.6102941176470589,0.6097666612527746
multivariate_ranked_features,mrmr_mean,98,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,98,val,0.6554054054054054,0.6550116550116549
multivariate_ranked_features,mrmr_mean,98,test,0.625,0.6190476190476191
multivariate_ranked_features,mrmr_mean,99,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,99,val,0.668918918918919,0.6685406097170803
multivariate_ranked_features,mrmr_mean,99,test,0.625,0.6233505294596796
