source,approach,n_features,split,accuracy,f1_score
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,315,test,0.6617647058823529,0.6542882404951371
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,316,train,0.9607250755287009,0.9607250755287009
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,316,val,0.6283783783783784,0.6282256222881937
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,316,test,0.6838235294117647,0.6788048552754435
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,317,train,0.9682779456193353,0.9682778732347123
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,317,val,0.6283783783783784,0.6279537456008044
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,317,test,0.6838235294117647,0.6788048552754435
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,318,train,0.9637462235649547,0.9637462235649547
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,318,val,0.6418918918918919,0.641875542163174
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,318,test,0.6691176470588235,0.6625310173697271
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,319,train,0.9637462235649547,0.9637458926615553
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,319,val,0.6283783783783784,0.6279537456008044
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,319,test,0.6911764705882353,0.6856702619414483
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,320,train,0.9682779456193353,0.9682772941458351
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,320,val,0.6283783783783784,0.6283614116787655
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,320,test,0.6911764705882353,0.6856702619414483
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,321,train,0.9622356495468278,0.9622355633746574
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,321,val,0.6216216216216216,0.6215525114155251
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,321,test,0.6838235294117647,0.6775296388199614
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,322,train,0.9622356495468278,0.9622355633746574
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,322,val,0.6081081081081081,0.6080365296803653
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,322,test,0.6911764705882353,0.6868421052631579
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,323,train,0.9667673716012085,0.9667670682730924
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,323,val,0.6418918918918919,0.641875542163174
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,323,test,0.6764705882352942,0.6693191865605659
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,324,train,0.9652567975830816,0.9652567183046848
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,324,val,0.6283783783783784,0.6282256222881937
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,324,test,0.6985294117647058,0.6925282602701958
