source,approach,n_features,split,accuracy,f1_score,fold
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,200,val,0.6212121212121212,0.6175021732831063,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,200,test,0.6691176470588235,0.6689565640720506,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,300,train,0.9542124542124543,0.9542110718634584,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,300,val,0.6098484848484849,0.6063181364103604,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,300,test,0.6764705882352942,0.6753472222222222,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,500,train,0.9743589743589743,0.9743586303134393,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,500,val,0.5984848484848485,0.5945523036800928,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,500,test,0.6764705882352942,0.6753472222222222,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,1,train,0.6684981684981685,0.6678017150098658,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,1,val,0.5416666666666666,0.5381612618734368,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,1,test,0.5514705882352942,0.547334533748022,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,2,train,0.7802197802197802,0.7802079838980208,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,2,val,0.571969696969697,0.5667417035799869,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,2,test,0.6102941176470589,0.6101043976848597,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,3,train,0.8095238095238095,0.8095135860449514,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,3,val,0.5984848484848485,0.587012987012987,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,3,test,0.5073529411764706,0.4975461814171491,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,5,train,0.8516483516483516,0.8516359098396127,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,5,val,0.6439393939393939,0.6432022084195997,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,5,test,0.6911764705882353,0.691109669046074,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,10,train,0.847985347985348,0.8479807585866819,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,10,val,0.6401515151515151,0.6351203899032516,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,10,test,0.6838235294117647,0.6836696056688484,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,15,train,0.8846153846153846,0.8846149975680526,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,15,val,0.6477272727272727,0.6421356421356421,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,15,test,0.6691176470588235,0.6689565640720506,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,20,train,0.8663003663003663,0.8662963298412987,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,20,val,0.6212121212121212,0.6148234607528451,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,20,test,0.75,0.7497835497835498,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,30,train,0.8974358974358975,0.897434521253757,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,30,val,0.625,0.6190476190476191,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,30,test,0.7573529411764706,0.7573398215733982,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,40,train,0.8882783882783882,0.8882690185211899,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,40,val,0.6098484848484849,0.6057244769237462,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,40,test,0.7058823529411765,0.7058823529411765,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,50,train,0.9029304029304029,0.9029222619938206,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,50,val,0.6212121212121212,0.6180555555555556,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,50,test,0.7132352941176471,0.7130956888624438,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,60,train,0.9102564102564102,0.9102537008523786,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,60,val,0.6287878787878788,0.6251521298174443,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,60,test,0.7132352941176471,0.7130956888624438,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,75,train,0.9157509157509157,0.915749785315586,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,75,val,0.6363636363636364,0.6322266078476898,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,75,test,0.7132352941176471,0.7130956888624438,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,100,train,0.924908424908425,0.9249081730204787,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,100,val,0.6174242424242424,0.613962444441227,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,100,test,0.6985294117647058,0.698382647265646,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,150,train,0.9468864468864469,0.9468848433616117,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,150,val,0.6098484848484849,0.6068645452311072,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,150,test,0.6764705882352942,0.6761904761904762,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,200,train,0.9523809523809523,0.9523803134392443,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,200,val,0.6060606060606061,0.6027777777777777,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,200,test,0.6470588235294118,0.6467532467532467,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,300,train,0.9615384615384616,0.9615383325226843,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,300,val,0.5909090909090909,0.5875,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,300,test,0.6911764705882353,0.6901041666666667,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,500,train,0.9688644688644689,0.9688643644231254,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,500,val,0.6098484848484849,0.6063181364103604,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_max,500,test,0.6985294117647058,0.6972033668205267,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,all_features,782,train,0.967032967032967,0.9670325246887076,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,all_features,782,val,0.5984848484848485,0.5932321646607361,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,all_features,782,test,0.6911764705882353,0.6894977168949772,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,1,train,0.6400560224089635,0.638978899217943,2
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,1,val,0.4895833333333333,0.4730592584294836,2
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,1,test,0.5,0.47786811201445345,2
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,2,train,0.7478991596638656,0.7478021978021978,2
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,2,val,0.4791666666666667,0.4782608695652174,2
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,2,test,0.47794117647058826,0.47564485473798535,2
