source,approach,n_features,split,accuracy,f1_score,fold
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,1,test,0.5882352941176471,0.5882352941176471,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,2,train,0.7545787545787546,0.7541796581012794,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,2,val,0.5378787878787878,0.5369220151828848,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,2,test,0.5514705882352942,0.5508635157814954,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,3,train,0.8021978021978022,0.8021739130434783,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,3,val,0.5757575757575758,0.5741935483870968,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,3,test,0.5735294117647058,0.5720486111111112,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,5,train,0.8296703296703297,0.8296697583147443,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,5,val,0.6022727272727273,0.5967120098930676,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,5,test,0.5441176470588235,0.5440190352584902,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,10,train,0.847985347985348,0.8479236228795786,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,10,val,0.5871212121212122,0.5697818709166206,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,10,test,0.6985294117647058,0.6985131116517977,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,15,train,0.8608058608058609,0.8607983898020799,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,15,val,0.625,0.6127254137833953,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,15,test,0.6764705882352942,0.6761904761904762,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,20,train,0.8553113553113553,0.8552720318083447,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,20,val,0.6098484848484849,0.6011441144114411,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,20,test,0.6470588235294118,0.6463705308775731,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,30,train,0.8791208791208791,0.8791208791208791,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,30,val,0.6212121212121212,0.6140350877192982,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,30,test,0.6838235294117647,0.6836696056688484,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,40,train,0.8937728937728938,0.8937600644122383,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,40,val,0.6136363636363636,0.6078751164958061,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,40,test,0.6838235294117647,0.6838064341713976,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,50,train,0.9047619047619048,0.9047619047619048,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,50,val,0.6022727272727273,0.5967120098930676,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,50,test,0.6838235294117647,0.6838064341713976,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,60,train,0.9120879120879121,0.9120772946859903,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,60,val,0.6174242424242424,0.6144982433819597,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,60,test,0.6691176470588235,0.6676622318761879,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,75,train,0.9212454212454212,0.9212451570702582,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,75,val,0.6136363636363636,0.6098522167487684,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,75,test,0.6617647058823529,0.6614718614718614,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,100,train,0.9212454212454212,0.9212451570702582,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,100,val,0.6060606060606061,0.6022022602144306,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,100,test,0.7132352941176471,0.7130956888624438,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,150,train,0.9304029304029304,0.9304019965650494,1
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,150,val,0.6174242424242424,0.6149880875027074,1
