source,approach,n_features,split,accuracy,f1_score
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,66,test,0.75,0.7390835579514825
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,67,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,67,val,0.7372881355932204,0.736815598244478
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,67,test,0.7272727272727273,0.717948717948718
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,68,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,68,val,0.7542372881355932,0.7540783327344592
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,68,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,69,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,69,val,0.7457627118644068,0.7457627118644068
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,69,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,70,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,70,val,0.7542372881355932,0.7542196365725777
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,70,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,71,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,71,val,0.7372881355932204,0.736815598244478
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,71,test,0.7272727272727273,0.717948717948718
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,72,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,72,val,0.7457627118644068,0.7456896551724138
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,72,test,0.75,0.7435082140964494
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,73,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,73,val,0.7457627118644068,0.7456896551724138
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,73,test,0.75,0.7435082140964494
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,74,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,74,val,0.7627118644067796,0.7627118644067796
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,74,test,0.75,0.7435082140964494
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,75,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,75,val,0.7542372881355932,0.7540783327344592
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,75,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,76,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,76,val,0.7288135593220338,0.728735632183908
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,76,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,77,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,77,val,0.7627118644067796,0.7624388840954845
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,77,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,78,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,78,val,0.711864406779661,0.7117816091954023
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,78,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,79,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,79,val,0.7372881355932204,0.7372692666810314
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,79,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,80,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,80,val,0.7372881355932204,0.7371182177506288
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,80,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,81,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,81,val,0.7372881355932204,0.7371182177506288
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,81,test,0.75,0.7435082140964494
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,82,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,82,val,0.7457627118644068,0.7456896551724138
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,82,test,0.7727272727272727,0.7708333333333333
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,83,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,83,val,0.7457627118644068,0.7454702329594478
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,83,test,0.7954545454545454,0.792778649921507
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,84,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,84,val,0.7288135593220338,0.728735632183908
