source,approach,n_features,split,accuracy,f1_score,fold
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,500,test,0.5227272727272727,0.45,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,train,0.9516129032258065,0.9515625,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,val,0.6666666666666666,0.6664092664092665,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,test,0.5227272727272727,0.45,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,1,train,0.79,0.7863899908452854,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,1,val,0.6666666666666666,0.6444444444444444,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,1,test,0.8636363636363636,0.8633540372670807,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,2,train,0.8,0.7996794871794872,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,2,val,0.5,0.4891352549889135,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,2,test,0.8409090909090909,0.8408268733850129,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,3,train,0.8,0.797979797979798,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,3,val,0.65625,0.6451215413912849,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,3,test,0.8522727272727273,0.8521008403361344,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,5,train,0.8,0.797979797979798,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,5,val,0.65625,0.6451215413912849,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,5,test,0.8522727272727273,0.8521008403361344,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,10,train,0.8,0.797979797979798,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,10,val,0.65625,0.6451215413912849,2
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,10,test,0.8522727272727273,0.8521008403361344,2
