source,approach,n_features,split,accuracy
mrmr_ranked_features,mutual_info,109,train,0.8338632750397457
mrmr_ranked_features,mutual_info,109,val,0.6234177215189873
mrmr_ranked_features,mutual_info,109,test,0.5447761194029851
mrmr_ranked_features,mutual_info,110,train,0.8338632750397457
mrmr_ranked_features,mutual_info,110,val,0.6234177215189873
mrmr_ranked_features,mutual_info,110,test,0.5447761194029851
mrmr_ranked_features,mutual_info,111,train,0.8306836248012719
mrmr_ranked_features,mutual_info,111,val,0.6392405063291139
mrmr_ranked_features,mutual_info,111,test,0.5597014925373134
mrmr_ranked_features,mutual_info,112,train,0.8330683624801272
mrmr_ranked_features,mutual_info,112,val,0.6107594936708861
mrmr_ranked_features,mutual_info,112,test,0.5597014925373134
mrmr_ranked_features,mutual_info,113,train,0.8402225755166932
mrmr_ranked_features,mutual_info,113,val,0.629746835443038
mrmr_ranked_features,mutual_info,113,test,0.5634328358208955
mrmr_ranked_features,mutual_info,114,train,0.834658187599364
mrmr_ranked_features,mutual_info,114,val,0.6455696202531646
mrmr_ranked_features,mutual_info,114,test,0.5634328358208955
mrmr_ranked_features,mutual_info,115,train,0.8410174880763116
mrmr_ranked_features,mutual_info,115,val,0.629746835443038
mrmr_ranked_features,mutual_info,115,test,0.5634328358208955
mrmr_ranked_features,mutual_info,116,train,0.8418124006359301
mrmr_ranked_features,mutual_info,116,val,0.6360759493670886
mrmr_ranked_features,mutual_info,116,test,0.5559701492537313
mrmr_ranked_features,mutual_info,117,train,0.8322734499205088
mrmr_ranked_features,mutual_info,117,val,0.620253164556962
mrmr_ranked_features,mutual_info,117,test,0.5597014925373134
mrmr_ranked_features,mutual_info,118,train,0.8370429252782194
mrmr_ranked_features,mutual_info,118,val,0.6392405063291139
mrmr_ranked_features,mutual_info,118,test,0.585820895522388
mrmr_ranked_features,mutual_info,119,train,0.8418124006359301
mrmr_ranked_features,mutual_info,119,val,0.6487341772151899
mrmr_ranked_features,mutual_info,119,test,0.6044776119402985
mrmr_ranked_features,mutual_info,120,train,0.848966613672496
mrmr_ranked_features,mutual_info,120,val,0.6582278481012658
mrmr_ranked_features,mutual_info,120,test,0.5783582089552238
mrmr_ranked_features,mutual_info,121,train,0.8402225755166932
mrmr_ranked_features,mutual_info,121,val,0.6392405063291139
mrmr_ranked_features,mutual_info,121,test,0.6044776119402985
mrmr_ranked_features,mutual_info,122,train,0.8465818759936407
mrmr_ranked_features,mutual_info,122,val,0.6455696202531646
mrmr_ranked_features,mutual_info,122,test,0.582089552238806
